time,qw,qx,qy,qz
1.1200000000000008,0.6587731481090784,-0.7103272564051375,-0.01612959998205046,0.24737211674484133
1.1300000000000008,0.6613919360196848,-0.7082262998732992,-0.018527286005515883,0.2462375982850277
1.1400000000000008,0.6641108163996531,-0.7059266775635327,-0.020834056125458834,0.24533709778682025
1.1500000000000008,0.6668172030867562,-0.7036137748932042,-0.02314043430132869,0.2444319818445145
1.1600000000000008,0.6694074303657986,-0.7014006272885027,-0.02515122542148203,0.2435123571200266
1.1700000000000008,0.6724655773113796,-0.6983479889588368,-0.027009389692729924,0.24366088425688615
1.1800000000000008,0.6752588245064428,-0.6955793568331501,-0.028717733138819552,0.2436599476260429
1.1900000000000008,0.6777711512820863,-0.6932690937237069,-0.030012454455181366,0.2431120785868958
1.2000000000000008,0.6805353489012581,-0.6907919686615214,-0.03243677467535213,0.2421279632286263
1.2100000000000009,0.6831371469088365,-0.6884171127687515,-0.03459934495850213,0.24126417614066425
1.2200000000000009,0.6856777249405791,-0.6854716084459019,-0.035006873073453085,0.24238244650246207
1.2300000000000009,0.6883196294288105,-0.682147397135374,-0.034376153387854255,0.24435485753852781
1.2400000000000009,0.6906183809595873,-0.6799553979074736,-0.035186894382503865,0.2438622381611436
1.2500000000000009,0.6931271684089636,-0.6776861261782182,-0.0376433784914119,0.24269161265829703
1.260000000000001,0.695730822915961,-0.6752685621727346,-0.040167305434344484,0.24157313294319752
1.270000000000001,0.6982889675785865,-0.6729412185754711,-0.04243568710680984,0.2402953319562508
1.280000000000001,0.7011677083881183,-0.670206066594929,-0.04474290909452982,0.23913541163714538
1.290000000000001,0.7036989064004003,-0.6675911570226751,-0.04710963838243013,0.23855938079958894
1.300000000000001,0.7059559283877025,-0.6652547512802233,-0.04901730032084838,0.2380328702986229
1.310000000000001,0.7085565218219232,-0.6625289127182699,-0.05187556394928616,0.2373015403677553
1.320000000000001,0.6169441553903205,-0.7427611811568132,-0.010300076809970646,0.2599608534259887
1.330000000000001,0.6191473840453422,-0.7414017348665457,-0.011771948323002185,0.25853704879449346
1.340000000000001,0.6213151938508638,-0.7398627660308809,-0.012713069909686563,0.25769923396213074
1.350000000000001,0.6241153590016432,-0.7373898256022656,-0.01348159775856713,0.25798160841111656
1.360000000000001,0.626930428453941,-0.7351400284780518,-0.015338963357660258,0.25747250845664954
1.370000000000001,0.6300723906812921,-0.7326320996589825,-0.0184488148106785,0.2567462371340878
1.380000000000001,0.6334319212614178,-0.7297857691590485,-0.021398918121389464,0.25635681883507416
1.390000000000001,0.6368379327855709,-0.7267366866152469,-0.02441543207197177,0.25631059745869245
1.400000000000001,0.6403314722567108,-0.7235155820265927,-0.027230389438946467,0.25643578941574696
1.410000000000001,0.6444365232607522,-0.7198638084006441,-0.031147558914841524,0.2559833869925186
1.420000000000001,0.6485121004583754,-0.7161791112426324,-0.03506330383286514,0.25551927696967075
1.430000000000001,0.6510176430521664,-0.712822797653291,-0.039216583420844206,0.2579181016627826
1.440000000000001,0.6553229571057909,-0.7077851267572751,-0.0444066434272114,0.2600386245365067
1.450000000000001,0.6595771532747623,-0.7026128053766162,-0.049397492017127245,0.2623987659673342
1.460000000000001,0.6638139259778244,-0.6973233344358476,-0.053938921872985816,0.2649185377363363
1.470000000000001,0.6681975492684896,-0.6916537213276147,-0.05872592020493488,0.26772827871058075
1.480000000000001,0.6722653410964194,-0.6860478254627655,-0.06292332947938731,0.2709951050213902
1.490000000000001,0.6762818636853718,-0.6803896092598544,-0.06711594000694751,0.27424126432476714
1.500000000000001,0.6804702307119554,-0.6752492190463213,-0.07215068268352078,0.2753053509840543
1.5100000000000011,0.6834612897915443,-0.6722191670363943,-0.07454898799819526,0.2746716316145881
1.5200000000000011,0.6862617149508593,-0.6688466586106242,-0.07386371918283369,0.27610352559608553
1.5300000000000011,0.6893789760515102,-0.6651808172665613,-0.07350287847806478,0.2772876386970757
1.5400000000000011,0.6925006318709248,-0.6617898883572552,-0.07322688306827889,0.2776955925515679
1.5500000000000012,0.6956887332135663,-0.6582779114696192,-0.07313483414335538,0.27809831676175917
1.5600000000000012,0.6987476026076436,-0.6547154530310461,-0.07283521931608035,0.2789166438913272
1.5700000000000012,0.6533442945622995,-0.7147981970511473,-0.011749564369109233,0.2491319288900096
1.5800000000000012,0.6539551121511336,-0.7123929944807947,-0.01238083707036479,0.2543337326811405
1.5900000000000012,0.656587963300888,-0.7087525111648216,-0.014703475448982149,0.2575770412433385
1.6000000000000012,0.6593320054596421,-0.7050941374772937,-0.016764716361293803,0.26046594433254266
1.6100000000000012,0.6620695623440641,-0.7015725321112375,-0.018870968840066542,0.26287594667371816
1.6200000000000012,0.664638088905111,-0.6975527874279128,-0.022035770686771483,0.26681593718957425
1.6300000000000012,0.6671745166553313,-0.6934993543127349,-0.025199508312140784,0.2707430417838494
1.6400000000000012,0.6694685984114762,-0.6883193875972362,-0.030375779125732787,0.2776788224572483
1.6500000000000012,0.6719600130382787,-0.6820567487257072,-0.040286363551092816,0.2857364892818963
1.6600000000000013,0.6743112746329316,-0.6756518509108226,-0.050188545309781604,0.29373455905524437
1.6700000000000013,0.6765184173828784,-0.6704609449563425,-0.057318711508930704,0.2991981242270245
1.6800000000000013,0.6786621501635584,-0.6650165842898318,-0.06467776525305506,0.3049383794092365
1.6900000000000013,0.6807527107057286,-0.6589341560742902,-0.07349730476709354,0.31141559212319236
1.7000000000000013,0.6824172727561753,-0.6529976599882816,-0.08430792472319157,0.3174789689455369
1.7100000000000013,0.6845690697929541,-0.6450828799704766,-0.09565750897541019,0.32570371141334054
1.7200000000000013,0.6875939089602533,-0.636718205619185,-0.1083426564123728,0.3317625834770323
1.7300000000000013,0.688792692212125,-0.6271121183364622,-0.12541259635325405,0.341418656295557
1.7400000000000013,0.6896620007191216,-0.6172060603839961,-0.1424225468609505,0.35091141607962223
1.7500000000000013,0.6876325856176327,-0.6127182499653756,-0.15348584351525885,0.35802216299635164
1.7600000000000013,0.6854675568398182,-0.608109600342553,-0.1645188699643175,0.36506230141844975
1.7700000000000014,0.6813579745174565,-0.6059367170792549,-0.17021639495694527,0.3736554353204907
1.7800000000000014,0.6774787249285975,-0.6027131226933033,-0.17688411286113098,0.38271592548486877
